timestamp,user_id,event_type,cl0,cl1,cl2,cl3,cl4,count
2019-07-02 20:47:32,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:33,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:34,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:35,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:36,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:37,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:38,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:39,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:40,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:41,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:42,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:43,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:45,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:46,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:47,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:48,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:49,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:51,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:52,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:53,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:54,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:55,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:57,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:58,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:59,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:00,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:01,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:02,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:03,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:04,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:05,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:48:06,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:07,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:08,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:09,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:10,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:11,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:48:12,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:14,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:15,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:16,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:17,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:48:18,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:19,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:21,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:48:22,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:23,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:24,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:25,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:26,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:27,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:48:28,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:29,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:30,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:48:31,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
